"0.0000000000","-0.7705806058","2.2964827955","3.5629816129","0.4654001678","1.3351644160","0.4501411460","0.0076295109...8","0.0076295109...9","0.0076295109...10","0.0076295109...11","0.0076295109...12","0.0076295109...13","-0.3865415427","-0.0742809186","-0.9717555505","-0.0230106050","0.0919813840","-0.9241474022","0.0000610361...20","0.0000610361...21","0.0000610361...22","0.0000610361...23","0.0000610361...24","0.0000610361...25","0.1926604105","-0.1064164187","-0.0697337301","0.2308690013","-0.0705882353","0.0596627756","0.0000305180...32","0.0000305180...33","0.0000305180...34","0.0000305180...35","0.0000305180...36","0.0000305180...37","4.6301976043","0.6189059281","0.8250125887","2.4750377661","...42"
4.48,5.2414740215,1.9760433356,18.6846723125,0.4043640803,1.1978332189,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3830014496,-0.1585107195,-0.9081559472,-0.0211795224,0.0834363317,-0.9269550622,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2119478141,-0.0527046616,-0.0768749523,0.2296482795,-0.0725413901,0.0416571298,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
4.5,7.7439536126,8.6137178607,30.1594567788,0.4806591897,1.2283512627,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3632257572,-0.1414206149,-0.9137712673,-0.0206912337,0.0859998474,-0.9280537118,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2113374533,-0.054352636,-0.0768749523,0.2311741817,-0.0705271992,0.0575875486,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
4.52,17.1587701228,15.4192416266,49.9351491569,0.5264362554,1.3046463722,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3634699016,-0.1127336538,-0.9223163195,-0.0226443885,0.0855115587,-0.9204852369,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2114595254,-0.0551461051,-0.0740672923,0.2302586404,-0.0725413901,0.0561226825,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
4.54,24.3915465019,13.5118638895,48.3482108797,0.3738460365,1.1520561532,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3717708095,-0.1188372625,-0.9162127108,-0.0205691615,0.0894178683,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2105439841,-0.0581979095,-0.0730907149,0.2293430991,-0.0707713436,0.0429999237,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
4.56,22.8503852903,12.2911421378,51.7509727626,0.5264362554,1.2893873503,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3980163272,-0.1311665522,-0.897535668,-0.0194705119,0.0855115587,-0.9285420005,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.209750515,-0.0610666056,-0.0716258488,0.2329442283,-0.0714427405,0.0492256046,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.58,17.9369802396,15.6481269551,78.0880445563,0.5111772335,1.335164416,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3313649195,-0.1517967498,-0.9004654002,-0.0186160067,0.0869764248,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2094453346,-0.0657053483,-0.0706492714,0.2311131456,-0.0740672923,0.0521553368,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.6,14.778362707,16.2279697871,117.288471809,0.5416952773,1.2130922408,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2860761425,-0.1179827573,-0.9262226291,-0.0253299763,0.0855115587,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2088960098,-0.0692454414,-0.0681467918,0.227878233,-0.073884184,0.050141146,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
4.62,28.7251087205,4.0207522698,137.3846036469,0.450141146,1.1673151751,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2782635233,-0.0941786831,-0.9197528038,-0.0210574502,0.0880750744,-0.9250019074,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2059662776,-0.0778515297,-0.0663767453,0.2317845426,-0.0723582818,0.0553902495,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
4.64,53.5210193027,-7.4082551308,122.0187685969,0.587472343,1.2436102846,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4037537194,-0.1371480888,-0.8709239338,-0.022278172,0.0867322805,-0.9224383917,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2035858701,-0.0854200046,-0.0648508431,0.2319066148,-0.0729686427,0.0611276417,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
4.66,27.7790493629,-5.5008773938,100.1678492409,0.450141146,1.1367971313,0.5416952773,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4765087358,-0.2173495079,-0.8544441901,-0.0193484398,0.0856336309,-0.9286640726,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2001068132,-0.0952468147,-0.062043183,0.2310521096,-0.0721751736,0.0630197604,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
4.68,3.4714274815,0.8163576715,109.6131837949,0.6332494087,1.4114595254,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4179140917,-0.2108796826,-0.9304951553,-0.0194705119,0.08502327,-0.9286640726,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1966887922,-0.1006790265,-0.0605783169,0.2332494087,-0.0734569314,0.0509346151,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
4.7,-17.0977340352,-0.144960708,135.9502555886,0.3738460365,1.2741283284,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3757991913,-0.1410543984,-0.9295185779,-0.0242313268,0.0861219196,-0.9276874952,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.193026627,-0.1076371405,-0.0598458839,0.2305638209,-0.0733348592,0.0541084916,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
4.72,-9.5597772183,8.9799343862,161.890592813,0.4959182116,1.2130922408,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4042420081,-0.0825818265,-0.8606698711,-0.0192263676,0.0861219196,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1887541009,-0.1137407492,-0.0590524147,0.2330663005,-0.071747921,0.0448920424,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
4.74,-7.9270618753,32.7840085451,179.8046845197,0.6027313649,1.1520561532,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.480170901,-0.0496223392,-0.9282978561,-0.0219119554,0.0890516518,-0.9254901961,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1828336004,-0.1203936828,-0.0577706569,0.233432517,-0.0719920653,0.0527656977,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8064393072,0.8250125887,2.4750377661,NA
4.76,46.3035019455,55.8709086748,194.7585259785,0.3585870146,1.0452429999,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4552681773,0.0656137942,-0.9964141299,-0.0215457389,0.0858777752,-0.9300068666,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1764248112,-0.1314412146,-0.0534981308,0.2344090944,-0.0699778744,0.0605783169,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.78,96.0784313725,80.4684519722,199.7482261387,0.4043640803,1.3199053941,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4872510872,0.1914702068,-1.1117723354,-0.0208133059,0.0861219196,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1687953002,-0.1409018082,-0.0482490272,0.2330052644,-0.0716258488,0.0629587243,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
4.8,86.4499885557,106.2561989776,177.3327229725,0.4196231022,1.2741283284,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4887159533,0.1052872511,-1.0178988327,-0.0208133059,0.0863660639,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.159578851,-0.1507896544,-0.0395819028,0.23276112,-0.0741283284,0.0617380026,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
4.82,131.5861753262,121.271076524,110.9102006561,0.6942854963,1.2741283284,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4667429618,-0.0365606165,-0.9842069123,-0.0243533989,0.0855115587,-0.9251239796,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1518272679,-0.1592736706,-0.0296940566,0.2293430991,-0.0740062562,0.0624704356,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8039978637,0.8250125887,2.4750377661,NA
4.84,129.4041351949,100.4577706569,89.8374914168,0.297550927,1.1978332189,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3552910658,-0.0309452964,-0.8924086366,-0.0211795224,0.08783093,-0.9284199283,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1459678035,-0.1626306554,-0.0179751278,0.2316014343,-0.0741893645,0.0567940795,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
4.86,124.4449530785,84.191653315,85.5039291981,0.6179903868,1.2588693065,0.2822919051,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.261295491,-0.0991836423,-0.965163653,-0.0191042954,0.0859998474,-0.9221942473,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1408407721,-0.1662317845,-0.0068665599,0.2308079652,-0.0707713436,0.0533150225,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.88,62.783245594,74.6852826734,63.8361181048,0.6485084306,1.2588693065,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2079499504,-0.2739909972,-0.8566414893,-0.0182497902,0.0846570535,-0.9264667735,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1367513542,-0.1685511559,0.0016784924,0.2304417487,-0.0719920653,0.0583199817,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.9,30.3578240635,69.8481727321,52.3460746166,0.4043640803,1.1978332189,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2033112078,-0.3552910658,-0.8645761807,-0.0224002441,0.0869764248,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1329671168,-0.1711146715,0.0054016938,0.2303196765,-0.0689402609,0.0718699931,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
4.92,36.5377279316,55.1995117113,42.5803006027,0.450141146,1.1520561532,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1790188449,-0.2291905089,-0.9685816739,-0.0226443885,0.0861219196,-0.9270771344,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1291218433,-0.1727626459,0.0104066529,0.2323338674,-0.0724193179,0.0486152438,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
4.94,18.4100099184,32.5398641947,25.7953765164,0.7095445182,1.2436102846,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1320210575,-0.2558022431,-0.9529564355,-0.0194705119,0.0852674144,-0.9190203708,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1270466163,-0.1736171511,0.0136415656,0.23135729,-0.0737621118,0.0475165942,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
4.96,0.4654001678,22.011139086,13.1151293202,0.5264362554,1.2436102846,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1157854582,-0.3109788663,-0.9328145266,-0.0191042954,0.0852674144,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1249103532,-0.1734340429,0.0144350347,0.2309300374,-0.0727855344,0.0563057908,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
4.98,-5.4245822843,9.8954757,4.2191195544,0.5264362554,1.2130922408,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1128557259,-0.3056076905,-0.9640650034,-0.0213015946,0.0840466926,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1248493172,-0.1738002594,0.0149843595,0.2295262074,-0.074555581,0.0563668269,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
5,-2.3727779049,3.4256504158,-3.3035782406,0.5111772335,1.2436102846,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1246967269,-0.2778973068,-0.9857938506,-0.0208133059,0.0852674144,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1244831006,-0.1739833677,0.0149233234,0.2303807126,-0.0702830549,0.0526436255,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.02,-2.8763256275,2.4490730144,-3.6697947662,0.5264362554,1.3199053941,0.6332494087,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1304341192,-0.2782635233,-1.0005645838,-0.0195925841,0.0863660639,-0.9225604639,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1242389563,-0.1740444038,0.0146791791,0.2303807126,-0.0705882353,0.0560006104,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
5.04,-2.7084763867,-0.2670328832,-9.01045243,0.4196231022,1.1673151751,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1194476234,-0.2677653162,-0.9928740368,-0.0219119554,0.0853894865,-0.9258564126,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1253986419,-0.1740444038,0.0155336843,0.2295872435,-0.0702220188,0.0607003891,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
5.06,-4.4632639048,-2.9221026932,-11.8638895247,0.4348821241,1.2283512627,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1176165408,-0.2549477379,-0.9956816968,-0.0208133059,0.0852674144,-0.922682536,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.126802472,-0.1736781872,0.0140688182,0.2316624704,-0.0706492714,0.0505073625,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.08,1.2893873503,-5.7907988098,-17.1129930571,0.4348821241,1.2283512627,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1138323033,-0.2250400549,-0.9865262837,-0.0204470893,0.0873426413,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.125459678,-0.1735561151,0.013946746,0.2317235065,-0.0711375601,0.0621652552,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.8064393072,0.8250125887,2.4750377661,NA
5.1,7.5608453498,-7.1793698024,-25.551232166,0.5416952773,1.2588693065,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1106584268,-0.2245517662,-0.9774929427,-0.0224002441,0.0846570535,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.127534905,-0.1731898985,0.0140077821,0.2314793622,-0.0725413901,0.0434882124,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.12,16.9298847944,-7.9880979629,-38.9028763256,0.450141146,1.1673151751,0.6790264744,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1206683452,-0.2682536049,-0.9591821164,-0.0214236667,0.0847791257,-0.926100557,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1306477455,-0.1706874189,0.0143129625,0.2329442283,-0.0730907149,0.0453803311,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
5.14,18.6388952468,-15.2971694514,-48.8517586023,0.4806591897,1.2741283284,0.6027313649,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.105897612,-0.2858319982,-0.9436789502,-0.0204470893,0.0889295796,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1333333333,-0.1694666972,0.0149843595,0.2328221561,-0.0730907149,0.0428778515,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
5.16,33.5927367056,-21.7212176699,-58.3733882658,0.6027313649,1.2436102846,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1079728389,-0.2442053864,-0.9580834668,-0.0225223163,0.0874647135,-0.9241474022,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1351033799,-0.1678187228,0.0156557565,0.2301976043,-0.0695506218,0.046662089,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
5.18,35.7289997711,-27.03135729,-68.3680476081,0.6790264744,1.2588693065,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1228656443,-0.3042648966,-0.9269550622,-0.0224002441,0.0853894865,-0.9218280308,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1398641947,-0.164461738,0.0177309834,0.230685893,-0.0741283284,0.0468451972,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.2,25.8869306477,-39.3453879606,-75.4634927901,0.4806591897,1.3046463722,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1091935607,-0.3018234531,-0.9097428855,-0.0210574502,0.0851453422,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.14633402,-0.1606164645,0.0171206226,0.2296482795,-0.0719920653,0.0526436255,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.22,-9.8344396124,-58.1597619593,-73.8765545129,0.5722133211,1.3046463722,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1095597772,-0.3570000763,-0.852979324,-0.0197146563,0.0858777752,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.14633402,-0.1606164645,0.0171206226,0.2294651713,-0.0713206683,0.0587472343,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.24,-12.2301060502,-52.5444419013,-72.3659113451,0.4654001678,1.182574197,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1748683909,-0.2435950256,-0.9773708705,-0.0206912337,0.0867322805,-0.9235370413,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.14914168,-0.1569542992,0.0160830091,0.2312962539,-0.0686961166,0.0481269551,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
5.26,18.2269016556,-36.3241016251,-87.7012283513,0.450141146,1.1215381094,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1989166094,-0.1913481346,-1.0436560616,-0.0204470893,0.0867322805,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1531090257,-0.1542687114,0.0135805295,0.2316624704,-0.0732738231,0.052277409,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
5.28,28.2215609979,-33.684290837,-104.6997787442,0.5416952773,1.2588693065,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1721828031,-0.3178149081,-0.9544213016,-0.0186160067,0.0868543526,-0.9256122683,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.158175021,-0.1493247883,0.0129701686,0.2333104448,-0.075226978,0.0526436255,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
5.3,3.6392767224,-46.6849774929,-98.0010681315,0.5722133211,1.2436102846,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1508201724,-0.3270923934,-0.9223163195,-0.0225223163,0.0863660639,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1643396658,-0.1459067674,0.012542916,0.2319066148,-0.0721751736,0.0558175021,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
5.32,-13.298237583,-52.0256351568,-91.8364232853,0.450141146,1.2893873503,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1405661097,-0.2977950713,-0.9325703822,-0.0228885328,0.0868543526,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1688563363,-0.1420004578,0.0117494469,0.2287937743,-0.0765697719,0.0552681773,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
5.34,-4.7074082551,-55.1995117113,-99.4201571679,0.4654001678,1.1367971313,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1909819181,-0.288517586,-0.9025406271,-0.0227664607,0.0852674144,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1736781872,-0.1368734264,0.0085145342,0.2298924239,-0.0723582818,0.0505073625,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
