Data collection started on {09/12/2019 16:06:08.578}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
5.2200000000	-225.8716716258	133.8139925231	97.4517433433	0.3585870146	1.0757610437	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5747768368	-0.5552452888	-0.6261692226	-0.0199588006	0.0983291371	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1686732280	-0.1225299458	-0.0433051041	0.2309300374	-0.0760204471	0.0496528573	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
5.2400000000	-251.3542381933	138.3459220264	96.8413824674	0.3891050584	1.1825741970	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5558556497	-0.4848096437	-0.6985580224	-0.0184939345	0.0947890440	-0.9261005570	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1647058824	-0.1236285954	-0.0468451972	0.2297093156	-0.0708934157	0.0635690852	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
5.2600000000	-264.9195086595	130.6553749905	83.5049973297	0.4348821241	1.1673151751	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5235065232	-0.3388113222	-0.7466544594	-0.0209353780	0.0933241779	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1625085832	-0.1252765698	-0.0525215534	0.2303196765	-0.0702220188	0.0511177234	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8101014725	0.8250125887	2.4750377661	
5.2800000000	-254.5891508354	115.3353170062	65.9418631266	0.4043640803	1.1520561532	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4932326238	-0.1875638972	-0.8095216297	-0.0203250172	0.0951552605	-0.9237811856	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1615930419	-0.1238727398	-0.0582589456	0.2310521096	-0.0729686427	0.0509346151	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8101014725	0.8250125887	2.4750377661	
5.3000000000	-256.7254139010	97.4670023651	63.6835278859	0.4501411460	1.1673151751	0.4806591897	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4375677119	-0.0787975891	-0.8540779736	-0.0209353780	0.0955214771	-0.9251239796	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1620813306	-0.1215533684	-0.0654612039	0.2330663005	-0.0722362097	0.0561837186	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
5.3200000000	-266.3385976959	91.7601281758	67.3151750973	0.5874723430	1.2893873503	0.3738460365	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3872739757	0.0203250172	-0.8477302205	-0.0200808728	0.0973525597	-0.9228046082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1615930419	-0.1184405280	-0.0722972457	0.2289158465	-0.0732738231	0.0526436255	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
5.3400000000	-275.6618600748	101.7547875181	77.4624246586	0.5416952773	1.1215381094	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3290455482	0.1177386130	-0.8323491264	-0.0194705119	0.0938124666	-0.9220721752	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1611047532	-0.1139848936	-0.0798046845	0.2317235065	-0.0739452201	0.0442816815	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8076600290	0.8250125887	2.4750377661	
5.3600000000	-261.6083009079	87.8843366140	76.7299916075	0.4806591897	1.1367971313	0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2798504616	0.2932784009	-0.8329594873	-0.0191042954	0.0951552605	-0.9258564126	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1616540780	-0.1103227283	-0.0852979324	0.2314793622	-0.0732738231	0.0480659190	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
5.3800000000	-245.1895933471	84.7562371252	76.5316243229	0.4959182116	1.0757610437	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2448157473	0.3714045930	-0.7728999771	-0.0206912337	0.0947890440	-0.9258564126	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1621423667	-0.1042801556	-0.0903639277	0.2290989548	-0.0751049058	0.0433661402	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8101014725	0.8250125887	2.4750377661	
5.4000000000	-225.4291599908	71.4503700313	68.9784084840	0.6485084306	1.2893873503	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2005035477	0.4809033341	-0.7556878004	-0.0184939345	0.0972304875	-0.9223163195	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1623254749	-0.1003738460	-0.0946364538	0.2296482795	-0.0734569314	0.0517280842	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
5.4200000000	-210.1396200504	64.8889906157	59.6398870832	0.4959182116	1.3504234379	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1753566796	0.5668421454	-0.6981918059	-0.0187380789	0.0953994049	-0.9243915465	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1629968719	-0.0962233921	-0.0983596551	0.2294041352	-0.0734569314	0.0536812390	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8064393072	0.8250125887	2.4750377661	
5.4400000000	-197.8713664454	61.5167467765	50.4539559014	0.7400625620	1.1215381094	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1453269245	0.6200656138	-0.6521705959	-0.0243533989	0.0913710231	-0.9252460517	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1639124132	-0.0904249638	-0.1018387121	0.2323338674	-0.0715648127	0.0632028687	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8076600290	0.8250125887	2.4750377661	
5.4600000000	-191.8287937743	60.5859464408	48.4855420768	0.6942854963	1.1825741970	0.4806591897	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1068741894	0.6604715038	-0.5958953231	-0.0230106050	0.0946669718	-0.9240253300	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1653772793	-0.0860914015	-0.1029373617	0.2333714809	-0.0730907149	0.0532539864	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
5.4800000000	-205.3330281529	56.5270466163	46.9596398871	0.7705806058	1.3962005035	0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0693980316	0.6936751354	-0.5156939040	-0.0206912337	0.0994277867	-0.9239032578	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1678187228	-0.0801709010	-0.1055619135	0.2296482795	-0.0724193179	0.0629587243	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
5.5000000000	-222.2400244144	51.1253528649	47.4174105440	0.7248035401	1.2893873503	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0366826886	0.7233386740	-0.4597848478	-0.0189822232	0.0957656214	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1677576867	-0.0754711223	-0.1081254292	0.2341039139	-0.0740672923	0.0658884565	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
5.5200000000	-244.8538948653	42.9007400626	46.1203936828	0.6027313649	1.2893873503	0.3738460365	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0134889754	0.7705806058	-0.3855649653	-0.0216678111	0.0952773327	-0.9251239796	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1675745785	-0.0707713436	-0.1102006561	0.2318455787	-0.0725413901	0.0384832532	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
5.5400000000	-304.2420080873	48.1651026169	51.7051956970	0.7248035401	1.0910200656	0.0991836423	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0023804074	0.7941405356	-0.2589761196	-0.0245975433	0.0938124666	-0.9220721752	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1689784085	-0.0620431830	-0.1114824140	0.2320286870	-0.0721141375	0.0461127642	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8076600290	0.8250125887	2.4750377661	
5.5600000000	-355.7564660105	74.2732890822	61.3031204700	1.0452429999	1.0452429999	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0206912337	0.8626230259	-0.1818265049	-0.0215457389	0.0941786831	-0.9228046082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1718471046	-0.0523384451	-0.1137407492	0.2295872435	-0.0719310292	0.0481879911	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
5.5800000000	-346.1585412375	92.9655909056	65.4383154040	0.5722133211	1.2741283284	0.7248035401	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0580453193	0.9738307774	-0.1265278096	-0.0204470893	0.0983291371	-0.9256122683	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1738612955	-0.0432440681	-0.1127641718	0.2324559396	-0.0701609827	0.0475165942	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
5.6000000000	-291.1192492561	100.8697642481	57.5188830396	0.6179903868	1.4114595254	0.5874723430	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0750133516	1.0449988556	-0.0546272984	-0.0216678111	0.0922255283	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1760585946	-0.0343327993	-0.1104448005	0.2294651713	-0.0718089570	0.0417181659	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
5.6200000000	-225.0171663996	118.9822232395	44.6707866026	1.6403448539	1.0299839780	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0863660639	1.0778362707	0.0087281605	-0.0203250172	0.0907606622	-0.9236591135	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1800259403	-0.0272526131	-0.1069047074	0.2312962539	-0.0728465705	0.0587472343	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
5.6400000000	-106.6834515908	118.1124589914	47.3411154345	0.6485084306	1.0299839780	0.4959182116	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1154192416	1.1220263981	0.0901503014	-0.0187380789	0.0940566110	-0.9240253300	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1835660334	-0.0249332418	-0.1004959182	0.2300144961	-0.0716868849	0.0585641260	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8076600290	0.8250125887	2.4750377661	
5.6600000000	-50.2555886168	102.3346303502	37.6211184863	1.2588693065	1.1062790875	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1254291600	1.0121614405	0.2433508812	-0.0195925841	0.0972304875	-0.9203631647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1870450904	-0.0262760357	-0.0945754177	0.2320897230	-0.0711985962	0.0457465476	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8101014725	0.8250125887	2.4750377661	
5.6800000000	-47.9667353323	92.9045548180	34.5540550851	0.6790264744	1.2130922408	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1284809644	0.8994888228	0.3186694133	-0.0214236667	0.0947890440	-0.9251239796	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1901579309	-0.0287174792	-0.0902418555	0.2312352178	-0.0713206683	0.0498359655	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
5.7000000000	-29.7627222095	75.0362401770	25.1087205310	1.1062790875	1.0910200656	0.4654001678	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1398336767	0.9519798581	0.3257495995	-0.0220340276	0.0928358892	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1916838331	-0.0301213092	-0.0864576181	0.2331273365	-0.0749828336	0.0613717861	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8088807507	0.8250125887	2.4750377661	
5.7200000000	-9.2698558022	47.4937056535	7.7286945907	0.7553215839	1.0605020218	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1748683909	0.9914091707	0.3465018692	-0.0181277180	0.0916151675	-0.9256122683	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1940032044	-0.0312809949	-0.0825513085	0.2311741817	-0.0737621118	0.0572823682	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
5.7400000000	16.3653009842	26.8482490272	-4.3869687953	0.6179903868	1.1367971313	0.3585870146	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2040436408	1.0492713817	0.3563897154	-0.0165407797	0.0955214771	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1942473487	-0.0307927062	-0.0802319371	0.2303807126	-0.0736400397	0.0558175021	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8088807507	0.8250125887	2.4750377661	
5.7600000000	56.3744563973	-19.2492561227	-9.0104524300	0.8926527810	1.1062790875	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.2235751888	1.0756389715	0.3768978408	-0.0221560998	0.0957656214	-0.9188982986	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1932707713	-0.0332951858	-0.0810864424	0.2321507591	-0.0718699931	0.0582589456	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
5.7800000000	95.1476310369	-63.1189440757	-10.7347219043	0.5416952773	1.1978332189	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1784084840	1.1073777371	0.3750667582	-0.0228885328	0.0934462501	-0.9275654231	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1932707713	-0.0332951858	-0.0826733806	0.2280003052	-0.0717479210	0.0455024033	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
5.8000000000	107.3395895323	-70.0465400168	-10.7499809262	0.7400625620	1.2436102846	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1066300450	1.1437552453	0.3259937438	-0.0180056458	0.0911268788	-0.9247577630	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1917448692	-0.0347600519	-0.0826733806	0.2287937743	-0.0716868849	0.0414129854	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8064393072	0.8250125887	2.4750377661	
5.8200000000	158.7472343023	-68.0476081483	-8.4153505760	0.4501411460	1.1520561532	-0.0686655985	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1160296025	1.2570382238	0.2338292515	-0.0172732128	0.0934462501	-0.9235370413	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1912565805	-0.0368352789	-0.0863965820	0.2285496300	-0.0706492714	0.0522163729	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2581063554	2.8357366293	0.8250125887	2.4750377661	
5.8400000000	210.0633249409	-85.6107423514	-35.5458915084	0.7400625620	1.2436102846	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1553368429	1.2552071412	0.1803616388	-0.0225223163	0.0971084154	-0.9221942473	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1888151369	-0.0398260472	-0.0878004120	0.2285496300	-0.0731517510	0.0445868620	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2434576944	2.8101014725	0.8250125887	2.4750377661	
5.8600000000	270.8705271992	-108.9265278096	-23.7354085603	0.1907377737	1.2283512627	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1672999161	1.1380178531	0.0786755169	-0.0255741207	0.0944228275	-0.9226825360	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1863126574	-0.0427557794	-0.0920119020	0.2322117952	-0.0716868849	0.0470283055	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2410162509	2.8113221942	0.8250125887	2.4750377661	
5.8800000000	265.4993514916	-139.4598306249	-55.6878004120	-0.4501411460	1.5640497444	0.0686655985	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.1552147707	1.1442435340	0.0449835966	-0.0173952850	0.0927138170	-0.9237811856	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1831387808	-0.0475776303	-0.0943312734	0.2282444495	-0.0745555810	0.0572823682	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8088807507	0.8250125887	2.4750377661	
5.9000000000	264.4617380026	-147.8828107118	-63.5919737545	0.5111772335	1.2588693065	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0524299992	0.9488059815	-0.1165178912	-0.0172732128	0.0912489509	-0.9217059586	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1812466621	-0.0532539864	-0.0973830777	0.2320897230	-0.0729686427	0.0578927291	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
5.9200000000	241.9546807050	-112.6955062181	-41.8631265736	0.2670328832	1.3351644160	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0194705119	0.9337911040	-0.2748455024	-0.0195925841	0.0940566110	-0.9204852369	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1779507134	-0.0572213321	-0.1022659648	0.2293430991	-0.0710765240	0.0539864195	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2324711986	2.8076600290	0.8250125887	2.4750377661	
5.9400000000	264.2633707179	-114.1451132982	-40.4287785153	0.3585870146	1.2741283284	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0061646448	0.9243915465	-0.3759212634	-0.0224002441	0.0947890440	-0.9214618143	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1749599451	-0.0631418326	-0.1042801556	0.2293430991	-0.0711985962	0.0564888991	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
5.9600000000	279.2172121767	-139.8413061723	-52.0103761349	-0.1754787518	1.3504234379	0.2670328832	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0250858320	0.8521248188	-0.4126649882	-0.0193484398	0.0936903944	-0.9273212787	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1716029603	-0.0688792248	-0.1059281300	0.2304417487	-0.0725413901	0.0526436255	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8101014725	0.8250125887	2.4750377661	
5.9800000000	306.0273136492	-154.3984130617	-68.1544213016	-0.4501411460	1.5030136568	0.1144426642	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0304570077	0.8521248188	-0.4126649882	-0.0188601511	0.0940566110	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1685511559	-0.0758373388	-0.1061722744	0.2289768826	-0.0713206683	0.0521553368	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8101014725	0.8250125887	2.4750377661	
6.0000000000	274.4869153887	-131.4030670634	-79.4308384833	-0.2670328832	1.3809414817	0.0534065766	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0969863432	0.7299305715	-0.4569771878	-0.0205691615	0.0929579614	-0.9199969482	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1633020523	-0.0848706798	-0.1062943465	0.2316014343	-0.0709544518	0.0419012741	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8076600290	0.8250125887	2.4750377661	
6.0200000000	255.1995117113	-108.8654917220	-82.7420462348	0.3738460365	1.2741283284	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1675440604	0.5836881056	-0.6204318303	-0.0193484398	0.0935683223	-0.9228046082	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1606775006	-0.0892652781	-0.1054398413	0.2294651713	-0.0757763027	0.0423895628	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2336919203	2.8076600290	0.8250125887	2.4750377661	
6.0400000000	269.4361791409	-104.4251163500	-81.8875410086	0.2670328832	1.2436102846	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2179598688	0.5603723201	-0.6729228656	-0.0193484398	0.0975967041	-0.9203631647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1593957427	-0.0951247425	-0.1028152895	0.2306248569	-0.0737010758	0.0492866407	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2361333639	2.8088807507	0.8250125887	2.4750377661	
6.0600000000	282.9709315633	-121.3168535897	-97.0092317082	0.8468757153	1.1673151751	0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2271152819	0.5288776989	-0.6975814450	-0.0234988937	0.0949111162	-0.9220721752	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1578698405	-0.1008621347	-0.0991531243	0.2313572900	-0.0726024262	0.0461127642	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2385748074	2.8101014725	0.8250125887	2.4750377661	
6.0800000000	294.3236438544	-126.9474326696	-108.4687571527	0.6485084306	1.3046463722	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2926680400	0.4419623102	-0.7306630045	-0.0221560998	0.0933241779	-0.9219501030	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1567711910	-0.1070267796	-0.0948805982	0.2318455787	-0.0726634623	0.0511787594	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2373540856	2.8088807507	0.8250125887	2.4750377661	
6.1000000000	272.0912489509	-100.1678492409	-90.4020752270	0.7705806058	1.2130922408	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3499198901	0.3137865263	-0.7230945296	-0.0215457389	0.0957656214	-0.9208514534	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1571984436	-0.1124589914	-0.0892652781	0.2316014343	-0.0740672923	0.0553292134	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2349126421	2.8088807507	0.8250125887	2.4750377661	
