"0.0000000000","-1.0605020218","-6.5232318608","2.3880369268","0.5264362554","1.1215381094","0.4348821241","0.0076295109...8","0.0076295109...9","0.0076295109...10","0.0076295109...11","0.0076295109...12","0.0076295109...13","-0.4834668498","-0.0813611048","-0.8770275425","-0.0205691615","0.0872205692","-0.9231708248","0.0000610361...20","0.0000610361...21","0.0000610361...22","0.0000610361...23","0.0000610361...24","0.0000610361...25","0.1800869764","-0.1263752193","-0.0700389105","0.2284885939","-0.0731517510","0.0478217746","0.0000305180...32","0.0000305180...33","0.0000305180...34","0.0000305180...35","0.0000305180...36","0.0000305180...37","4.6301976043","0.6164644846","0.8250125887","2.4750377661","...42"
5.34,48.8364995804,41.4816510262,19.5849546044,0.6179903868,1.2741283284,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.665476463,-0.2287022202,-0.591622797,-0.0214236667,0.0864881361,-0.9262226291,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1755092699,-0.0574044404,0.1000686656,0.2308690013,-0.0721141375,0.0551461051,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
5.36,64.1260395209,32.9060807202,22.3163195239,0.4348821241,1.182574197,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6909895476,-0.2033112078,-0.5864957656,-0.0214236667,0.0877088579,-0.9231708248,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1735561151,-0.0554512856,0.1022659648,0.2276340887,-0.0725413901,0.0458075837,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
5.38,70.1075761044,36.1104753185,30.6630045014,0.4806591897,1.335164416,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6691386282,-0.2371252003,-0.5963836118,-0.0175173571,0.087098497,-0.9220721752,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1725795377,-0.0522163729,0.1030594339,0.2286106661,-0.0730907149,0.0548409247,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
5.4,71.9691767758,40.5813687343,39.7421225299,0.6485084306,1.2893873503,0.2670328832,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6637674525,-0.2632486458,-0.5751430533,-0.0194705119,0.089906157,-0.9220721752,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1694056611,-0.0519111925,0.1067215991,0.2267185473,-0.0769970245,0.0624704356,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
5.42,78.8662546731,38.1246662089,41.4206149386,0.4348821241,1.2893873503,0.2212558175,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6806134127,-0.3035324636,-0.5399862669,-0.020202945,0.0901503014,-0.9235370413,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1672083619,-0.0504463264,0.1103837644,0.2308079652,-0.073151751,0.0450141146,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
5.44,75.5397878996,28.9845120928,34.8897535668,0.5111772335,1.1978332189,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6874494545,-0.3372243839,-0.4948195621,-0.020935378,0.0856336309,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.165133135,-0.0465400168,0.1133134966,0.2308079652,-0.0732738231,0.0558785382,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
5.46,57.6562142367,22.7740901808,23.8422217136,0.6179903868,1.3046463722,0.2670328832,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6853742275,-0.3748226139,-0.4567330434,-0.0205691615,0.0881971466,-0.9263447013,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1620202945,-0.0426947433,0.1133134966,0.2318455787,-0.0728465705,0.0593575952,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
5.48,38.6739909972,10.7042038605,16.9298847944,0.7553215839,1.1367971313,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7328603037,-0.4140077821,-0.4053406577,-0.0215457389,0.0880750744,-0.9245136187,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.162386511,-0.0415350576,0.1155107958,0.2326390478,-0.0768749523,0.0527656977,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
5.5,20.9582665751,-8.7357900359,9.5445181964,0.6332494087,1.2893873503,0.6332494087,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.752635996,-0.4325627527,-0.359563592,-0.0194705119,0.0889295796,-0.9245136187,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1606164645,-0.0407415885,0.1159990845,0.2312352178,-0.0740062562,0.0503852903,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
5.52,20.4394598306,-11.66552224,1.472495613,0.5416952773,1.1673151751,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6959945068,-0.4289005875,-0.4119325551,-0.0188601511,0.08783093,-0.921950103,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1612268254,-0.0378728923,0.115693904,0.2282444495,-0.0721751736,0.0469062333,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
5.54,6.9199664302,-8.9494163424,-0.8621347372,0.5111772335,1.335164416,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7127183948,-0.4660105287,-0.4314641032,-0.0206912337,0.0885633631,-0.9245136187,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1601281758,-0.0393377584,0.1152056153,0.2305638209,-0.0729076066,0.056427863,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
5.56,-3.6240177005,-16.0753795682,-2.952620737,0.6027313649,1.2283512627,0.6179903868,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7558098726,-0.4846875715,-0.4101014725,-0.0214236667,0.0884412909,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.162386511,-0.0384832532,0.1159990845,0.2318455787,-0.0730296788,0.0478828107,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
5.58,-12.5047684443,-23.933775845,-8.567940795,0.5722133211,1.2893873503,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7403067063,-0.4740672923,-0.436957351,-0.0203250172,0.0888075074,-0.9258564126,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1636682689,-0.0384222171,0.1150835431,0.2319676509,-0.0705271992,0.0674143587,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.6,-12.7336537728,-21.7822537575,-15.7701991302,0.5111772335,1.2588693065,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7125963226,-0.4651560235,-0.496894789,-0.0182497902,0.0875867857,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1641565576,-0.0393987945,0.114961471,0.2280613413,-0.0726024262,0.0541084916,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.62,-12.55054551,-22.9877164874,-13.5423819333,0.7095445182,1.2130922408,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7649652857,-0.4381780728,-0.5125200275,-0.0217898833,0.0867322805,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1647058824,-0.0387884337,0.1145342184,0.2304417487,-0.0716868849,0.0431219959,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.64,-2.7847714961,-30.2204928664,-7.6981765469,0.6027313649,1.3046463722,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7699702449,-0.3998474098,-0.5158159762,-0.0210574502,0.087098497,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1662928206,-0.0381780728,0.1120927749,0.2358129244,-0.0721141375,0.0580758373,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
5.66,0.4348821241,-36.7666132601,-3.2578011749,0.4348821241,1.1062790875,0.5722133211,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7781490806,-0.4137636378,-0.5199664302,-0.0195925841,0.089173724,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1665980011,-0.0384832532,0.1111161975,0.2311741817,-0.0702830549,0.056427863,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
5.68,-12.9777981231,-59.5788509957,8.7968261234,0.5264362554,1.2588693065,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.8428473335,-0.4335393301,-0.4542915999,-0.0224002441,0.087098497,-0.9257343404,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1695887694,-0.038361181,0.1095902953,0.2325169757,-0.0699168383,0.0544747082,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.7,-30.876630808,-87.6554512856,21.4007782101,0.4654001678,1.1215381094,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.8358892195,-0.4252384222,-0.4662546731,-0.0238651102,0.0869764248,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1695887694,-0.038361181,0.1095902953,0.2309300374,-0.0694895857,0.0663157092,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.72,-38.7960631724,-108.6976424811,21.0345616846,0.450141146,1.1062790875,0.2059967956,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7047837034,-0.3776302739,-0.5346150912,-0.0221560998,0.0885633631,-0.9228046082,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1727016098,-0.041107805,0.1062333104,0.2290379187,-0.0707713436,0.0551461051,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
5.74,-48.9738307774,-118.2040131228,21.5075913634,0.4654001678,1.3046463722,0.2670328832,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6280003052,-0.3491874571,-0.5447470817,-0.0206912337,0.0877088579,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1776455329,-0.0438544289,0.1003128099,0.230685893,-0.0718699931,0.0516060121,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
5.76,-30.4493781949,-117.0901045243,20.5767910277,0.4806591897,1.2741283284,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6632791638,-0.4082703899,-0.7185778592,-0.0227664607,0.0902723735,-0.9262226291,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1819180591,-0.0479438468,0.0948195621,0.2328831922,-0.0710154879,0.0538643473,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
5.78,-50.6065461204,-161.5548943313,49.0806439307,0.4348821241,1.1673151751,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.8245365072,-0.4093690394,-0.6671854734,-0.0217898833,0.0880750744,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1874113069,-0.0505683986,0.0881666285,0.23135729,-0.0710154879,0.0511177234,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
5.8,-128.6411841001,-241.0543984131,84.4205386435,0.2670328832,1.2588693065,0.2365148394,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7182116426,-0.3467460136,-0.5283894102,-0.0219119554,0.0859998474,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1927214466,-0.0537422751,0.0790722515,0.2317235065,-0.0713817044,0.0559395743,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.82,-101.6784924086,-267.3914702068,98.2452124819,0.5722133211,1.0605020218,0.2670328832,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.1850003815,-0.197940032,-0.4591744869,-0.0203250172,0.0881971466,-0.9241474022,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2001678492,-0.0617380026,0.0664988174,0.2328831922,-0.0727855344,0.0368352789,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
5.84,-42.5497825589,-240.3524834058,65.5909056229,0.7248035401,1.1673151751,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0488899062,-0.1698634318,-0.9541771572,-0.0206912337,0.0873426413,-0.9270771344,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2059052415,-0.0721141375,0.047394522,0.2312352178,-0.071076524,0.0518501564,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
5.86,-36.1562523842,-228.8776989395,64.995803769,0.5111772335,1.029983978,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.1889066911,-0.2547035935,-0.9709010452,-0.0200808728,0.0881971466,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2078583963,-0.0769970245,0.032074464,0.2316624704,-0.0711985962,0.0478217746,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8039978637,0.8250125887,2.4750377661,NA
5.88,-60.265506981,-271.8623636225,89.8527504387,0.5264362554,1.4267185473,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.1889066911,-0.2547035935,-0.7521477073,-0.0211795224,0.087098497,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2109102007,-0.0824902724,0.0185854887,0.2275120165,-0.0756542306,0.0614938582,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
5.9,-127.5883115892,-311.8867780575,77.6760509651,0.4348821241,1.2436102846,0.1602197299,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0678110933,-0.3336842908,-0.7746089876,-0.020202945,0.0877088579,-0.9230487526,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2113984894,-0.0870069429,0.001373312,0.2345922026,-0.06692607,0.0475776303,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
5.92,-151.6670481422,-293.4386205844,35.5001144427,0.3433279927,1.2741283284,0.1297016861,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.1950102998,-0.3017013809,-0.5823453117,-0.0205691615,0.0890516518,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.211154345,-0.0928664073,-0.0192568856,0.2344701305,-0.0733348592,0.06552224,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
5.94,-94.1252765698,-227.8095674067,16.2737468528,0.6027313649,1.1520561532,0.0686655985,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.354680705,-0.1040665293,-1.0012970169,-0.0232547494,0.0874647135,-0.9232928969,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2071259632,-0.0935378042,-0.039032578,0.2290989548,-0.0729076066,0.0452582589,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
5.96,-72.2896162356,-190.2113374533,29.8695353628,0.3433279927,1.335164416,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3698176547,-0.0685435264,-1.0818646525,-0.0211795224,0.0880750744,-0.9235370413,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2045014115,-0.0942702373,-0.0566720073,0.2287937743,-0.0738231479,0.0462348363,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
5.98,-78.9120317388,-188.4565499351,28.1300068666,0.1602197299,1.4114595254,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4115663386,-0.1129777981,-1.00764477,-0.0203250172,0.0886854353,-0.9251239796,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1992523079,-0.0937819486,-0.0689402609,0.2301976043,-0.075226978,0.0518501564,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
6,-101.9531548028,-192.3628595407,33.8673990997,0.450141146,1.029983978,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4530708782,-0.1257953765,-0.8931410697,-0.0203250172,0.0885633631,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1938200961,-0.0928053712,-0.0814526589,0.2318455787,-0.0721751736,0.0480048829,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
6.02,-93.8200961318,-189.2957961395,43.8315403983,0.3433279927,1.2893873503,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4887159533,-0.070374609,-0.7801022354,-0.0211795224,0.0879530022,-0.9250019074,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.18814374,-0.0910353246,-0.0934157321,0.2290379187,-0.0700389105,0.0544136721,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
6.04,-76.0128175784,-178.431372549,37.6211184863,0.3891050584,1.3046463722,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.5241168841,0.0464484627,-0.8168459602,-0.0192263676,0.0877088579,-0.9258564126,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1807583734,-0.0911573968,-0.1051346609,0.2291599908,-0.0732738231,0.048065919,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
6.06,-85.671778439,-163.9505607691,35.2864881361,0.2822919051,1.1520561532,0.2517738613,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.5780727855,0.0233768215,-0.8068360418,-0.0203250172,0.0900282292,-0.9254901961,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1745937285,-0.0879835203,-0.1157549401,0.2315403983,-0.0720531014,0.0538643473,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
6.08,-81.7502098116,-157.1908140688,29.3202105745,0.5416952773,1.3656824598,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.6311741817,0.0404669261,-0.7835202564,-0.0217898833,0.08783093,-0.9224383917,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1670862898,-0.0865186542,-0.1236285954,0.2319066148,-0.0727855344,0.050873579,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
6.1,-74.0291447318,-153.7117570764,25.5817502098,0.4959182116,1.2893873503,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.6590066377,0.1015030137,-0.7376211185,-0.0205691615,0.08783093,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1604333562,-0.0846265354,-0.1316243229,0.2303807126,-0.0738231479,0.0456244755,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
6.12,-59.6398870832,-152.4910353246,23.3997100786,0.4959182116,1.2588693065,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.6953841459,0.1343404288,-0.6680399786,-0.0210574502,0.0877088579,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1524986648,-0.082917525,-0.1396810864,0.2311741817,-0.0729686427,0.0522163729,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
6.14,-39.9710078584,-144.5258258946,23.933775845,0.4196231022,1.335164416,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.7265125505,0.1389791714,-0.6443579767,-0.0211795224,0.0880750744,-0.9232928969,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.145662623,-0.081513695,-0.1456015869,0.23135729,-0.0740672923,0.0500190738,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
6.16,-47.0969710842,-154.9782558938,22.5146868086,0.4806591897,1.2588693065,0.6332494087,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.7345693141,0.1807278553,-0.5298542763,-0.0213015946,0.0888075074,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1374837873,-0.080170901,-0.1515831235,0.2295872435,-0.0711985962,0.046723125,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2239261463,2.8052185855,0.8250125887,2.4750377661,NA
6.18,-46.8528267338,-146.9214923323,16.6094453346,0.4654001678,1.1978332189,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8324711986,0.1358052949,-0.5557335775,-0.0228885328,0.0895399405,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1295490959,-0.0771801328,-0.1564660105,0.2292210269,-0.0722972457,0.0558785382,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
6.2,-28.0842298009,-136.8810559243,15.5870908675,0.3891050584,1.2436102846,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8660410468,0.2291905089,-0.4927443351,-0.0216678111,0.0892957961,-0.9251239796,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1228351263,-0.0748607614,-0.1607995727,0.2284885939,-0.0739452201,0.0588082704,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
