Data collection started on {09/12/2019 16:04:00.537}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
2.3600000000	-72.3506523232	-137.4303807126	48.9433127337	0.5416952773	1.3351644160	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6497291524	0.0099488823	-0.8998550393	-0.0206912337	0.0872205692	-0.9250019074	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1714808881	-0.1038529030	-0.1107499809	0.2316624704	-0.0704051270	0.0390325780	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8052185855	0.8250125887	2.4750377661	
2.3800000000	-89.7306782635	-131.0521095598	58.8769359884	1.0910200656	1.1673151751	0.6027313649	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6737773709	0.0591439689	-0.7879148547	-0.0217898833	0.0874647135	-0.9243915465	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1661097124	-0.1026932174	-0.1190508888	0.2298924239	-0.0749828336	0.0495918212	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2202639811	2.8039978637	0.8250125887	2.4750377661	
2.4000000000	-91.3328755627	-125.6504158083	55.1537346456	0.2670328832	1.2283512627	0.5264362554	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7179674983	0.0841687648	-0.6946517128	-0.0211795224	0.0870984970	-0.9246356909	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1578698405	-0.1008010986	-0.1271686885	0.2302586404	-0.0748607614	0.0508735790	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8039978637	0.8250125887	2.4750377661	
2.4200000000	-62.9816128786	-123.6209658961	45.5405508507	0.5264362554	1.2893873503	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7343251698	0.1544823377	-0.7290760662	-0.0230106050	0.0883192187	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1510337987	-0.0987258717	-0.1341268025	0.2279392691	-0.0727244984	0.0570992599	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
2.4400000000	-59.7619592584	-107.7973601892	41.3138017853	0.6942854963	1.2283512627	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7555657282	0.1603418021	-0.7267566949	-0.0187380789	0.0873426413	-0.9218280308	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1443198291	-0.0982375830	-0.1402914473	0.2308690013	-0.0696116579	0.0487373159	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2239261463	2.8052185855	0.8250125887	2.4750377661	
2.4600000000	-47.2037842374	-100.1983672847	37.5753414206	0.2670328832	1.2893873503	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7849851225	0.1874418250	-0.7016098268	-0.0211795224	0.0881971466	-0.9203631647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1384603647	-0.0965896086	-0.1451132982	0.2298313878	-0.0767528801	0.0420233463	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.4800000000	-44.3808651865	-115.8541237507	44.1214618143	0.3280689708	1.1367971313	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7941405356	0.1713282979	-0.5424277104	-0.0202029450	0.0855115587	-0.9253681239	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1319295033	-0.0950026703	-0.1498130770	0.2281223774	-0.0746776532	0.0437323568	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8027771420	0.8250125887	2.4750377661	
2.5000000000	-41.6800183108	-107.3090714885	40.4745555810	0.4501411460	1.1367971313	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8159914549	0.2077058061	-0.6082246128	-0.0214236667	0.0896620127	-0.9286640726	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1243610285	-0.0937209125	-0.1535362783	0.2284275578	-0.0721751736	0.0636911574	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.5200000000	-31.3801785306	-100.7171740291	35.2407110704	0.5416952773	1.3809414817	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8336919203	0.2188143740	-0.5872281987	-0.0203250172	0.0895399405	-0.9213397421	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1170366979	-0.0912184329	-0.1587243458	0.2325780117	-0.0709544518	0.0502632181	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
2.5400000000	-36.4461738003	-93.3623254749	25.5207141222	0.5264362554	1.2588693065	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8455329213	0.2230869001	-0.5088578622	-0.0202029450	0.0875867857	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1112382696	-0.0914015412	-0.1620813306	0.2295262074	-0.0715037766	0.0595407034	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2239261463	2.8052185855	0.8250125887	2.4750377661	
2.5600000000	-31.9752803845	-93.4386205844	22.0263981079	0.3738460365	1.2130922408	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8532234684	0.2544594491	-0.4158388647	-0.0242313268	0.0891737240	-0.9225604639	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1054398413	-0.0880445563	-0.1644617380	0.2275120165	-0.0729686427	0.0417181659	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.5800000000	-18.4863050278	-92.2484168765	21.5991454948	0.6485084306	1.2130922408	0.5264362554	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8484626535	0.2903486687	-0.3877622644	-0.0222781720	0.0877088579	-0.9254901961	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0991531243	-0.0870679789	-0.1670862898	0.2303196765	-0.0715648127	0.0478828107	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.6000000000	-5.8060578317	-96.1394674601	23.0334935531	0.4196231022	1.1825741970	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8333257038	0.2907148852	-0.3538261997	-0.0227664607	0.0863660639	-0.9287861448	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0940260929	-0.0878004120	-0.1680018311	0.2312352178	-0.0744945449	0.0559395743	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.6200000000	-9.9565117876	-108.1635767147	29.2133974212	0.4806591897	1.1825741970	0.2059967956	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8062256809	0.2695963989	-0.2757000076	-0.0213015946	0.0880750744	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0873731594	-0.0874341955	-0.1705653468	0.2309300374	-0.0751659419	0.0623483635	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
2.6400000000	-16.5789272908	-122.0798046845	35.7442587930	0.4043640803	1.2283512627	0.2517738613	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8009765774	0.2843671321	-0.1881742580	-0.0203250172	0.0895399405	-0.9217059586	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0798046845	-0.0857862211	-0.1719081407	0.2301365682	-0.0733348592	0.0507515068	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2239261463	2.8052185855	0.8250125887	2.4750377661	
2.6600000000	-16.8230716411	-116.9375143053	35.8815899901	0.6179903868	1.3199053941	0.6485084306	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8477302205	0.3230640116	-0.2310215915	-0.0227664607	0.0903944457	-0.9246356909	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0711985962	-0.0857251850	-0.1739223316	0.2306858930	-0.0719920653	0.0546578164	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.6800000000	-6.6453040360	-92.9198138399	30.7850766766	0.5569542992	1.1978332189	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8990005341	0.3308766308	-0.2588540475	-0.0209353780	0.0869764248	-0.9236591135	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0641794461	-0.0846875715	-0.1745326925	0.2356298161	-0.0722362097	0.0500801099	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.7000000000	11.3908598459	-57.3968108644	24.5746547646	0.6179903868	1.2436102846	0.4501411460	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9225604639	0.3364919509	-0.2774090181	-0.0215457389	0.0889295796	-0.9219501030	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0586251621	-0.0852368963	-0.1748989090	0.2298924239	-0.0717479210	0.0567940795	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.7200000000	19.8748760204	-44.5181963836	12.2911421378	0.5264362554	1.2741283284	0.4501411460	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9129167620	0.3314869917	-0.1858548867	-0.0202029450	0.0908827344	-0.9269550622	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0560616464	-0.0868238346	-0.1750820172	0.2313572900	-0.0741893645	0.0519722286	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
2.7400000000	14.4426642252	-41.3443198291	2.0675974670	0.5569542992	1.3046463722	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8809338521	0.2809491112	-0.1111467155	-0.0221560998	0.0884412909	-0.9248798352	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0544747082	-0.0882276646	-0.1743495842	0.2313572900	-0.0739452201	0.0513618677	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.7600000000	2.3117418173	-38.9028763256	2.4338139925	0.6179903868	1.2130922408	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8676279850	0.3141527428	-0.1024795911	-0.0194705119	0.0896620127	-0.9230487526	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0523994812	-0.0880445563	-0.1733119707	0.2327000839	-0.0699778744	0.0434882124	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8039978637	0.8250125887	2.4750377661	
2.7800000000	2.4490730144	-28.0994888228	8.1101701381	0.5569542992	1.3046463722	0.6637674525	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8789806973	0.3508964675	-0.1360494392	-0.0210574502	0.0857557031	-0.9268329900	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0502021820	-0.0890821698	-0.1744106203	0.2307469291	-0.0724193179	0.0597238117	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8039978637	0.8250125887	2.4750377661	
2.8000000000	-0.2670328832	-17.5860227359	14.2595559625	0.6179903868	1.0757610437	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9070572976	0.3635919738	-0.1386129549	-0.0210574502	0.0890516518	-0.9236591135	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0500801099	-0.0895094224	-0.1741664759	0.2269626917	-0.0700389105	0.0553902495	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8064393072	0.8250125887	2.4750377661	
2.8200000000	-7.0420386053	-6.6605630579	20.8514534218	0.6942854963	1.1367971313	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9391622797	0.3620050355	-0.1256733043	-0.0234988937	0.0883192187	-0.9207293812	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0487373159	-0.0883497368	-0.1747768368	0.2297093156	-0.0721141375	0.0610055695	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
2.8400000000	-10.7499809262	0.7400625620	28.2825970855	0.5111772335	1.2130922408	0.6179903868	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9640650034	0.3883726253	-0.1074845502	-0.0200808728	0.0875867857	-0.9245136187	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0501411460	-0.0892652781	-0.1747768368	0.2316014343	-0.0707103075	0.0672312505	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2239261463	2.8052185855	0.8250125887	2.4750377661	
2.8600000000	-10.4448004883	9.0104524300	30.8613717861	0.5722133211	1.1215381094	0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0011749447	0.4115663386	-0.1325093462	-0.0211795224	0.0894178683	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0497138933	-0.0875562676	-0.1756313420	0.2315403983	-0.0722362097	0.0481879911	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2202639811	2.8039978637	0.8250125887	2.4750377661	
2.8800000000	-8.8273441672	29.0760662242	32.2194247349	0.7858396277	1.3504234379	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0219272145	0.4362249180	-0.1895170520	-0.0213015946	0.0862439918	-0.9247577630	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0513008316	-0.0870679789	-0.1755703059	0.2310521096	-0.0723582818	0.0580758373	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2214847028	2.8039978637	0.8250125887	2.4750377661	
2.9000000000	-4.7379262989	49.7978179599	34.2336156252	0.4959182116	1.1825741970	0.4654001678	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0249790188	0.4595407034	-0.1922026398	-0.0217898833	0.0896620127	-0.9232928969	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0513008316	-0.0862745098	-0.1763027390	0.2323338674	-0.0740062562	0.0535591669	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.9200000000	-1.7471580072	64.0955214771	29.2744335088	0.5874723430	1.3199053941	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-1.0170443275	0.4596627756	-0.1762111849	-0.0204470893	0.0896620127	-0.9214618143	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0528267338	-0.0862745098	-0.1763027390	0.2342259861	-0.0716868849	0.0607003891	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2275883116	2.8052185855	0.8250125887	2.4750377661	
2.9400000000	-1.6250858320	70.9010452430	19.7375448234	0.4806591897	1.2436102846	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9789578088	0.4155947204	-0.1914702068	-0.0222781720	0.0896620127	-0.9250019074	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0558785382	-0.0873121233	-0.1745937285	0.2320897230	-0.0721751736	0.0609445335	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
2.9600000000	6.1722743572	80.6668192569	-2.0523384451	0.4348821241	1.2436102846	0.1449607080	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9712672618	0.4452582589	-0.2813153277	-0.0209353780	0.0849011978	-0.9246356909	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0608224613	-0.0856031128	-0.1748378729	0.2321507591	-0.0724193179	0.0481269551	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8039978637	0.8250125887	2.4750377661	
2.9800000000	17.0672159915	101.9073777371	-15.9990844587	0.5569542992	1.1978332189	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9530785077	0.4527046616	-0.3320973526	-0.0197146563	0.0874647135	-0.9251239796	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0651560235	-0.0852368963	-0.1752040894	0.2316624704	-0.0721751736	0.0508735790	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8052185855	0.8250125887	2.4750377661	
3.0000000000	18.8982986191	122.2323949035	-22.4994277867	0.4654001678	1.3809414817	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9489280537	0.4469672694	-0.3662775616	-0.0214236667	0.0885633631	-0.9259784848	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0721141375	-0.0873121233	-0.1745326925	0.2325780117	-0.0705271992	0.0536202029	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
3.0200000000	5.6382085908	145.5939574273	-29.6864271000	0.5416952773	1.1520561532	0.6637674525	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.9145037003	0.4224307622	-0.3206225681	-0.0216678111	0.0873426413	-0.9207293812	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0791943236	-0.0863355459	-0.1711757076	0.2281834134	-0.0707103075	0.0557564660	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2275883116	2.8064393072	0.8250125887	2.4750377661	
3.0400000000	20.7598992905	151.8806744488	-32.9060807202	0.6332494087	1.3046463722	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8853284504	0.4130312047	-0.4181582361	-0.0220340276	0.0866102083	-0.9231708248	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0884107729	-0.0859082933	-0.1696498054	0.2323949035	-0.0722972457	0.0585030900	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
3.0600000000	39.6353093767	169.5506218051	-33.1349660487	0.4501411460	1.1978332189	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8614023041	0.4164492256	-0.4982375830	-0.0217898833	0.0875867857	-0.9263447013	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0975051499	-0.0875562676	-0.1670862898	0.2353246357	-0.0705271992	0.0545967803	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8039978637	0.8250125887	2.4750377661	
3.0800000000	39.5132372015	183.7872892348	-33.8063630121	0.2975509270	1.3046463722	0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8318608377	0.3858091096	-0.5117875944	-0.0189822232	0.0900282292	-0.9195086595	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1083085374	-0.0883497368	-0.1624475471	0.2361791409	-0.0731517510	0.0574654765	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8052185855	0.8250125887	2.4750377661	
3.1000000000	30.2510109102	196.4065003433	-33.8521400778	0.3280689708	1.3809414817	0.2212558175	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8318608377	0.3858091096	-0.5117875944	-0.0206912337	0.0878309300	-0.9274433509	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1191729610	-0.0887159533	-0.1564660105	0.2302586404	-0.0697947662	0.0536202029	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8052185855	0.8250125887	2.4750377661	
3.1200000000	34.7219043259	210.0938429847	-37.0412756542	0.4959182116	1.1520561532	0.3280689708	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.8059815366	0.3600518807	-0.5327840085	-0.0197146563	0.0886854353	-0.9246356909	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1302204929	-0.0897535668	-0.1507896544	0.2305027848	-0.0694895857	0.0373235676	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2275883116	2.8064393072	0.8250125887	2.4750377661	
3.1400000000	45.8915083543	222.9571984436	-48.3634699016	0.3128099489	1.1520561532	0.1907377737	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7772945754	0.3571221485	-0.6361791409	-0.0205691615	0.0855115587	-0.9218280308	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1418173495	-0.0896925307	-0.1434042878	0.2338597696	-0.0722972457	0.0519722286	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2251468681	2.8052185855	0.8250125887	2.4750377661	
3.1600000000	66.9489585718	222.4078736553	-58.2360570687	0.3585870146	1.2436102846	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.7201647974	0.3296559091	-0.6626688029	-0.0197146563	0.0888075074	-0.9242694743	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1528038453	-0.0888380255	-0.1354695964	0.2307469291	-0.0730296788	0.0396429389	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8039978637	0.8250125887	2.4750377661	
3.1800000000	86.1905851835	217.2350652323	-63.5156786450	0.5416952773	1.1215381094	0.5416952773	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.6395971618	0.3136644541	-0.7090562295	-0.0216678111	0.0866102083	-0.9253681239	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1642786297	-0.0893873503	-0.1250934615	0.2301976043	-0.0735790036	0.0567940795	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2227054246	2.8052185855	0.8250125887	2.4750377661	
3.2000000000	89.7154192416	219.8596169986	-60.0061036088	0.5569542992	1.2741283284	0.2365148394	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.5526817731	0.3040207523	-0.7809567407	-0.0209353780	0.0896620127	-0.9269550622	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1746547646	-0.0899366751	-0.1130693523	0.2336766613	-0.0723582818	0.0657663844	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2263675898	2.8039978637	0.8250125887	2.4750377661	
3.2200000000	72.0759899290	218.2574196994	-50.6675822080	0.4348821241	1.3199053941	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4911573968	0.2012359808	-0.7898680095	-0.0233768215	0.0888075074	-0.9223163195	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1844205386	-0.0881666285	-0.1008010986	0.2245822843	-0.0708934157	0.0542915999	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2275883116	2.8052185855	0.8250125887	2.4750377661	
3.2400000000	48.8822766461	202.8000305180	-40.2761882963	0.5416952773	1.2436102846	0.4959182116	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.4213321126	0.0960097658	-0.7617914092	-0.0215457389	0.0892957961	-0.9250019074	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.1921110857	-0.0882887007	-0.0884718090	0.2290379187	-0.0718699931	0.0520943008	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.2239261463	2.8052185855	0.8250125887	2.4750377661	
